序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
1507,600713,南京医药,4.87,-1.62,-0.08,71102.0,34725363.0,2.02,4.95,4.85,4.95,4.95,1.44,0.55,10.94,0.93,6374482788.0,6267222061.0,0.0,0.21,-4.51,1.67
1508,603689,皖天然气,8.49,-1.62,-0.14,20638.0,17571588.0,1.97,8.62,8.45,8.62,8.63,1.39,0.43,11.25,1.27,4161739190.0,4120197535.0,-0.12,-0.12,1.31,-1.62
1509,600505,西昌电力,12.72,-1.62,-0.21,37514.0,48015725.0,4.18,13.15,12.61,13.1,12.93,1.36,1.03,715.3,3.83,4637298600.0,4637298600.0,-0.24,-0.08,-14.92,5.3
1510,600125,铁龙物流,6.09,-1.62,-0.1,175502.0,107179911.0,2.42,6.19,6.04,6.17,6.19,1.96,1.34,10.5,1.04,7950628213.0,7950628213.0,0.16,0.16,8.94,4.28
1511,002395,双象股份,17.47,-1.63,-0.29,24387.0,42717359.5,3.32,17.87,17.28,17.76,17.76,1.33,0.91,17.43,3.13,4685611230.0,4685217823.0,0.29,0.11,-1.36,6.78
1512,870436,大地电气,21.11,-1.63,-0.35,16767.0,35011933.85,4.33,21.45,20.52,21.34,21.46,1.4,1.89,-73.33,5.23,1994388360.0,1876006668.0,-0.47,0.0,-5.08,25.51
1513,002716,湖南白银,6.64,-1.63,-0.11,2667044.0,1830841695.46,8.89,7.13,6.53,6.88,6.75,2.71,12.07,150.69,5.58,18745308609.0,14677581144.0,0.45,0.3,66.42,95.87
1514,600997,开滦股份,6.64,-1.63,-0.11,52783.0,35214474.0,2.37,6.76,6.6,6.76,6.75,1.31,0.33,14.61,0.74,10542991011.0,10542991011.0,-0.3,-0.3,12.73,2.15
1515,688267,中触媒,27.71,-1.63,-0.46,16470.0,46087481.0,2.98,28.44,27.6,28.17,28.17,1.5,0.93,19.25,1.74,4882502000.0,4882502000.0,0.14,0.04,-4.84,19.65
1516,600501,航天晨光,23.56,-1.63,-0.39,65392.0,155137280.0,5.01,24.54,23.34,24.25,23.95,1.17,1.53,-60.13,5.72,10159260480.0,10076663832.0,0.17,0.26,14.7,29.88
1517,000911,广农糖业,7.26,-1.63,-0.12,46848.0,34411939.38,3.66,7.47,7.2,7.4,7.38,1.94,1.17,142.27,21.61,2906321879.0,2906321879.0,-0.14,0.14,-0.68,0.83
1518,000401,金隅冀东,4.79,-1.64,-0.08,93568.0,44731987.73,3.29,4.88,4.72,4.88,4.87,1.88,0.36,-41.44,0.47,12732855780.0,12604183926.0,0.0,0.0,9.36,-6.63
1519,688661,和林微纳,46.1,-1.64,-0.77,39437.0,184961379.0,7.21,48.96,45.58,48.0,46.87,1.57,2.6,114.09,5.69,7002028779.0,6991027705.0,-0.56,-0.02,19.12,82.0
1520,688283,坤恒顺维,30.64,-1.64,-0.51,9865.0,30245566.0,4.88,31.42,29.9,30.86,31.15,1.44,0.81,145.64,3.79,3731952000.0,3731952000.0,-0.03,-0.03,13.9,25.78
1521,601886,江河集团,7.19,-1.64,-0.12,53262.0,37977825.0,3.97,7.31,7.02,7.31,7.31,2.04,0.47,12.42,1.13,8146284811.0,8146284811.0,0.0,0.0,16.34,43.8
1522,601677,明泰铝业,13.2,-1.64,-0.22,114584.0,151847149.0,2.53,13.45,13.11,13.38,13.42,0.74,0.94,8.73,0.9,16414511876.0,16077687476.0,0.23,0.3,5.68,11.3
1523,600168,武汉控股,4.81,-1.64,-0.08,61094.0,29497581.0,2.25,4.89,4.78,4.88,4.89,1.71,0.62,26.91,0.89,4778242307.0,4778242307.0,0.21,0.21,3.44,9.32
1524,688506,百利天恒,362.57,-1.64,-6.03,8305.0,307370727.0,4.77,379.1,361.51,364.97,368.6,1.23,0.81,-65.03,51.95,145390570000.0,37305233378.0,-0.17,-0.2,20.05,89.1
1525,600397,安源煤业,7.21,-1.64,-0.12,244373.0,178677127.0,6.96,7.62,7.11,7.49,7.33,2.28,2.47,-12.31,-129.71,7137610749.0,7137610749.0,-0.28,-0.41,17.05,70.85
1526,603477,巨星农牧,20.44,-1.64,-0.34,88093.0,181058749.0,2.26,20.8,20.33,20.7,20.78,1.05,1.73,28.77,3.37,10425837607.0,10425837607.0,0.0,0.05,-1.02,16.27
1527,600765,中航重机,15.6,-1.64,-0.26,97543.0,152714865.0,2.71,15.91,15.48,15.9,15.86,1.92,0.62,24.98,1.72,24577677587.0,24405235187.0,-0.06,-0.06,-7.14,-23.34
1528,300707,威唐工业,14.94,-1.65,-0.25,34650.0,51816203.0,3.42,15.28,14.76,15.18,15.19,1.17,2.42,269.87,2.35,2637521345.0,2140675136.0,-0.07,-0.33,8.26,-2.61
1529,300819,聚杰微纤,23.81,-1.65,-0.4,37105.0,88489075.5,6.2,24.65,23.15,24.0,24.21,1.51,2.75,43.06,4.07,3552571050.0,3208689173.0,-0.38,-0.42,3.21,87.48
1530,001299,美能能源,11.95,-1.65,-0.2,19122.0,22909773.8,3.87,12.26,11.79,12.19,12.15,1.04,2.92,28.13,2.48,2899531342.0,781889360.0,0.34,0.17,8.14,34.88
1531,002204,大连重工,5.95,-1.65,-0.1,195068.0,116544432.18,2.81,6.08,5.91,6.05,6.05,1.43,1.01,18.41,1.52,11491651690.0,11491651690.0,0.17,0.17,-1.65,20.69
1532,688391,钜泉科技,32.16,-1.65,-0.54,15929.0,50831081.0,6.09,33.19,31.2,32.64,32.7,1.56,1.38,49.41,2.0,3704238970.0,3704238970.0,0.41,0.5,9.99,8.1
1533,688683,莱尔科技,35.17,-1.65,-0.59,9528.0,33493389.0,4.19,35.97,34.47,35.45,35.76,1.11,0.61,136.9,5.39,5457607763.0,5457607763.0,-0.17,0.0,38.74,77.72
1534,001360,南矿集团,15.43,-1.66,-0.26,17873.0,27725897.0,2.61,15.71,15.3,15.63,15.69,1.25,2.19,38.31,2.25,3147720000.0,1261883083.0,0.26,0.13,11.01,18.24
1535,000595,*ST宝实,4.74,-1.66,-0.08,55856.0,26566861.42,2.7,4.84,4.71,4.82,4.82,1.56,0.49,40.68,14.1,5397231175.0,5397231175.0,-0.21,-0.21,-5.39,-25.94
1536,603326,我乐家居,8.3,-1.66,-0.14,31498.0,26177440.0,4.03,8.5,8.16,8.44,8.44,1.49,0.99,14.35,2.41,2649168519.0,2649168519.0,0.12,0.12,-1.19,47.69
1537,002852,道道全,10.66,-1.66,-0.18,35571.0,37991890.4,3.23,10.87,10.52,10.85,10.84,1.58,1.25,10.13,1.67,3666702131.0,3040956859.0,-0.19,-0.19,12.09,33.92
1538,600662,外服控股,5.29,-1.67,-0.09,63633.0,33693275.0,2.79,5.39,5.24,5.39,5.38,1.31,0.28,15.73,2.46,12079696406.0,12008726644.0,0.19,0.19,8.62,9.52
1539,002745,木林森,9.4,-1.67,-0.16,322890.0,308335222.26,5.13,9.84,9.35,9.67,9.56,1.12,3.03,45.41,1.04,13951164151.0,10007954673.0,0.21,0.0,19.9,8.42
1540,300936,中英科技,37.61,-1.67,-0.64,12047.0,45587434.0,5.86,39.1,36.86,38.38,38.25,2.14,2.54,-177.78,2.83,2828272000.0,1784980943.0,0.13,0.24,-1.78,-0.24
1541,603955,大千生态,35.32,-1.67,-0.6,11570.0,41279196.0,3.81,36.5,35.13,36.04,35.92,0.75,0.85,-150.72,3.11,4793630400.0,4793630400.0,-0.06,-0.08,13.17,95.68
1542,300649,杭州园林,16.47,-1.67,-0.28,18072.0,29826533.7,3.16,16.8,16.27,16.75,16.75,1.05,1.7,-127.28,4.5,2180901550.0,1747743927.0,0.06,0.0,-10.1,54.5
1543,603799,华友钴业,51.84,-1.67,-0.88,677816.0,3589866479.0,4.86,54.17,51.61,52.1,52.72,1.73,3.7,17.64,2.13,95665326566.0,94877702784.0,-0.1,0.08,36.13,80.19
1544,603966,法兰泰克,10.59,-1.67,-0.18,52977.0,56287784.0,3.9,10.86,10.44,10.83,10.77,1.48,1.33,17.29,2.14,4222240794.0,4211877420.0,0.09,0.09,15.36,41.39
1545,603050,科林电气,16.48,-1.67,-0.28,28785.0,47435415.0,2.74,16.76,16.3,16.66,16.76,0.65,0.71,20.67,3.75,6646700301.0,6646700301.0,-0.3,-0.24,0.24,19.33
1546,000529,广弘控股,5.88,-1.67,-0.1,66823.0,39298543.14,3.01,5.99,5.81,5.98,5.98,1.58,1.17,23.34,1.08,3432687140.0,3350920137.0,0.17,-0.17,-4.23,1.73
1547,603855,华荣股份,20.06,-1.67,-0.34,30964.0,62459617.0,2.3,20.46,19.99,20.41,20.4,1.35,0.93,17.11,3.4,6770831740.0,6691093240.0,-0.35,-0.35,-8.82,3.99
1548,920098,科隆新材,29.49,-1.67,-0.5,6699.0,19809674.39,3.4,30.12,29.1,29.71,29.99,1.17,1.54,42.06,2.62,2398137682.0,1283927628.0,0.03,0.03,-17.97,0.1
1549,000999,华润三九,28.05,-1.68,-0.48,77477.0,218681870.27,1.96,28.59,28.03,28.57,28.53,1.28,0.47,12.86,2.19,46682334882.0,46638566784.0,0.04,-0.04,-10.1,-17.16
1550,600215,派斯林,7.01,-1.68,-0.12,52362.0,36771013.0,2.38,7.13,6.96,7.13,7.13,0.87,1.15,-46.27,1.58,3245597614.0,3202748989.0,0.0,0.0,-5.78,2.64
1551,000513,丽珠集团,38.08,-1.68,-0.65,38246.0,146741309.39,2.12,38.85,38.03,38.79,38.73,1.39,0.65,13.44,2.52,34428144374.0,22244291409.0,0.08,0.0,4.19,3.14
1552,603950,长源东谷,35.79,-1.68,-0.61,31740.0,114388556.0,4.78,37.24,35.5,36.13,36.4,0.76,0.98,35.37,4.16,11600641332.0,11581887372.0,0.22,0.08,43.73,105.81
1553,002686,亿利达,6.44,-1.68,-0.11,56634.0,36384545.7,3.82,6.58,6.33,6.57,6.55,1.68,1.08,45.55,2.2,3646580017.0,3366397996.0,0.47,0.16,-0.46,20.37
1554,600449,宁夏建材,12.86,-1.68,-0.22,44585.0,57438858.0,2.68,13.09,12.74,13.09,13.08,1.93,0.93,29.1,0.84,6149408200.0,6149408200.0,0.0,0.16,-2.21,-13.17
1555,688720,艾森股份,49.18,-1.68,-0.84,25579.0,125218702.0,4.84,50.41,47.99,50.02,50.02,1.38,4.63,129.14,4.37,4334397366.0,2718801022.0,0.31,0.41,13.92,24.32
1556,003021,兆威机电,139.08,-1.68,-2.38,53781.0,757798097.26,2.76,142.79,138.88,140.59,141.46,0.78,2.6,147.46,10.16,33406529220.0,28765205701.0,0.05,-0.21,29.24,88.89
1557,688425,铁建重工,5.28,-1.68,-0.09,267833.0,141855326.0,2.79,5.38,5.23,5.37,5.37,1.34,0.5,19.14,1.58,28160864160.0,28160864160.0,0.0,0.19,32.33,22.22
1558,605258,协和电子,34.59,-1.68,-0.59,19431.0,67015299.0,3.7,35.2,33.9,35.18,35.18,1.82,2.21,52.56,2.58,3043920000.0,3043920000.0,0.17,0.32,12.31,16.66
1559,600563,法拉电子,115.09,-1.68,-1.97,17988.0,208836795.0,2.7,118.0,114.84,117.06,117.06,1.15,0.8,22.74,4.79,25895250000.0,25895250000.0,0.01,0.08,2.93,-1.57
1560,301103,何氏眼科,20.47,-1.68,-0.35,14810.0,30353807.5,4.56,21.1,20.15,21.1,20.82,1.83,0.94,36.49,1.7,3234801861.0,3234801861.0,0.2,0.39,-7.21,2.5
1561,600348,华阳股份,7.59,-1.68,-0.13,350048.0,267036423.0,2.46,7.73,7.54,7.65,7.72,1.09,0.97,17.49,1.0,27380925000.0,27380925000.0,-0.26,-0.26,17.49,11.95
1562,688017,绿的谐波,169.47,-1.69,-2.92,43358.0,743921474.0,3.36,174.68,168.89,172.88,172.39,0.84,2.37,290.82,8.96,31068956284.0,31068956284.0,-0.08,-0.08,37.62,56.97
1563,600644,乐山电力,11.05,-1.69,-0.19,91918.0,101700529.0,3.11,11.28,10.93,11.15,11.24,1.61,1.59,404.3,3.12,6390445039.0,6390445039.0,-0.09,-0.09,-26.19,80.56
1564,600623,华谊集团,8.13,-1.69,-0.14,98608.0,80286263.0,2.66,8.27,8.05,8.26,8.27,1.07,0.53,17.69,0.78,17258618306.0,15218075265.0,0.0,0.12,7.82,19.21
1565,603886,元祖股份,12.19,-1.69,-0.21,19168.0,23439547.0,2.42,12.4,12.1,12.36,12.4,1.4,0.8,1184.93,2.05,2925600000.0,2925600000.0,-0.08,-0.16,-6.8,-9.17
1566,301181,标榜股份,30.83,-1.69,-0.53,19374.0,59805711.5,3.48,31.44,30.35,31.3,31.36,1.53,2.15,29.27,2.5,3562128198.0,2780287105.0,0.26,0.0,25.94,51.95
1567,601238,广汽集团,7.57,-1.69,-0.13,183201.0,139251993.0,2.21,7.7,7.53,7.7,7.7,1.01,0.25,-15.21,0.69,77191788863.0,55894590794.0,0.0,0.0,1.61,-18.78
1568,000801,四川九洲,16.31,-1.69,-0.28,237613.0,389541184.14,4.52,16.76,16.01,16.42,16.59,1.93,2.32,114.15,5.55,16681976396.0,16681976396.0,0.06,0.0,6.05,14.78
1569,600640,国脉文化,12.19,-1.69,-0.21,78587.0,96018455.0,4.84,12.58,11.98,12.53,12.4,2.73,0.99,348.33,2.44,9699533509.0,9699533509.0,-0.16,-0.25,1.75,2.18
1570,001215,千味央厨,39.01,-1.69,-0.67,34437.0,135034115.32,4.08,40.12,38.5,39.67,39.68,1.22,3.56,52.95,2.04,3790228998.0,3775501436.0,0.15,-0.03,36.93,27.15
1571,002661,克明食品,9.28,-1.69,-0.16,22467.0,20890118.0,2.54,9.46,9.22,9.46,9.44,1.28,0.71,15.41,1.34,3091518246.0,2919226462.0,0.0,0.0,-7.75,-5.21
1572,600999,招商证券,16.88,-1.69,-0.29,298230.0,505095606.0,1.92,17.12,16.79,17.1,17.17,0.9,0.4,14.15,1.27,146797372485.0,125283448991.0,-0.06,0.0,-0.35,-9.54
1573,000902,新洋丰,13.34,-1.69,-0.23,61593.0,82562165.54,1.84,13.54,13.29,13.53,13.57,1.0,0.54,8.8,1.51,16738142556.0,15244718643.0,0.08,0.0,-4.58,4.71
1574,000957,中通客车,11.06,-1.69,-0.19,109205.0,120812306.0,2.58,11.24,10.95,11.23,11.25,1.21,1.84,17.22,2.16,6557517532.0,6557517532.0,0.36,0.27,1.37,1.28
1575,603067,振华股份,17.47,-1.69,-0.3,62817.0,110152873.0,3.43,17.89,17.28,17.72,17.77,1.04,0.88,20.84,3.69,12416982039.0,12416982039.0,0.0,0.11,6.98,96.07
1576,002879,长缆科技,17.34,-1.7,-0.3,26702.0,46546244.6,4.71,17.93,17.1,17.77,17.64,1.45,1.94,55.27,1.94,3348486478.0,2390908647.0,0.35,0.06,14.38,16.77
1577,300908,仲景食品,29.46,-1.7,-0.51,11373.0,33395537.94,3.2,30.0,29.04,29.99,29.97,1.46,0.92,21.39,2.52,4301160000.0,3628077776.0,0.2,0.34,-2.74,-1.6
1578,001326,联域股份,44.04,-1.7,-0.76,16130.0,71282885.9,4.53,45.53,43.5,44.9,44.8,1.14,6.69,99.79,2.65,3223728000.0,1061510609.0,0.09,-0.29,29.91,31.46
1579,000908,ST景峰,5.78,-1.7,-0.1,67925.0,39492178.0,2.21,5.9,5.77,5.89,5.88,1.18,0.77,-78.07,103.24,5085095749.0,5085095749.0,0.0,-0.17,-4.62,18.2
1580,300997,欢乐家,17.89,-1.7,-0.31,52946.0,95420079.89,3.41,18.32,17.7,18.15,18.2,0.67,1.37,210.93,7.63,7826400468.0,6905669810.0,-0.22,-0.78,3.53,17.93
1581,605111,新洁能,34.12,-1.7,-0.59,91289.0,310398702.0,3.66,34.71,33.44,34.51,34.71,1.37,2.2,30.14,3.4,14171147186.0,14171147186.0,0.03,0.32,10.6,0.8
1582,301613,新铝时代,53.05,-1.7,-0.92,11651.0,62119542.5,3.52,54.48,52.58,54.05,53.97,1.12,3.24,27.22,4.95,7630778153.0,1907699220.0,0.02,0.02,-1.23,40.46
1583,300756,金马游乐,41.64,-1.7,-0.72,23115.0,97099059.6,2.86,42.71,41.5,42.36,42.36,0.98,1.76,92.9,4.66,6562388049.0,5464431899.0,-0.12,-0.07,48.29,180.59
1584,002277,友阿股份,7.5,-1.7,-0.13,409120.0,305477123.03,4.85,7.68,7.31,7.6,7.63,1.16,2.93,97.76,1.55,10456296000.0,10456296000.0,-0.13,0.0,23.15,28.21
1585,000711,ST京蓝,1.73,-1.7,-0.03,174937.0,30387163.39,2.27,1.76,1.72,1.76,1.76,1.38,0.77,-37.67,8.03,4942568866.0,3954319325.0,0.0,0.0,-4.95,7.45
1586,837403,康农种业,23.71,-1.7,-0.41,15476.0,37196708.24,3.86,24.5,23.57,23.99,24.12,1.02,2.67,135.57,4.89,2355851207.0,1375756864.0,-0.25,-0.17,-6.21,55.99
1587,600731,湖南海利,6.92,-1.7,-0.12,65048.0,45140150.0,2.7,7.05,6.86,7.03,7.04,1.55,1.17,13.48,1.17,3866497519.0,3861240042.0,0.0,0.14,-1.42,25.82
1588,000652,泰达股份,4.05,-1.7,-0.07,127964.0,51782477.01,3.64,4.15,4.0,4.14,4.12,2.07,0.87,45.67,1.04,5976074101.0,5971572554.0,0.25,0.25,-2.41,-1.46
1589,603159,上海亚虹,24.19,-1.71,-0.42,18754.0,44847674.0,5.08,24.66,23.41,24.4,24.61,1.08,1.34,-937.64,6.72,3386600000.0,3386600000.0,0.12,0.37,43.73,56.47
1590,301072,中捷精工,25.29,-1.71,-0.44,17210.0,43984773.0,3.96,26.12,25.1,25.67,25.73,1.54,2.56,-68.63,3.51,2656612961.0,1697968653.0,0.32,-0.04,16.44,33.53
1591,603060,国检集团,6.32,-1.71,-0.11,38092.0,24055457.0,2.64,6.42,6.25,6.41,6.43,1.89,0.47,437.1,2.64,5080906520.0,5080906520.0,0.16,0.16,-3.95,-12.22
1592,600223,福瑞达,7.49,-1.71,-0.13,64111.0,48062928.0,2.89,7.64,7.42,7.62,7.62,1.77,0.63,35.26,1.83,7614100125.0,7614100125.0,-0.13,0.0,-9.21,-0.13
1593,002534,西子洁能,16.09,-1.71,-0.28,164452.0,266915377.47,3.91,16.57,15.93,16.22,16.37,1.08,2.05,44.2,2.53,13063870965.0,12883768387.0,0.25,-0.06,41.64,47.48
1594,600506,统一股份,18.97,-1.71,-0.33,38462.0,72963275.0,3.21,19.32,18.7,19.3,19.3,1.43,2.6,54.29,7.85,3642599178.0,2801999381.0,-0.16,0.0,-5.72,-7.91
1595,000557,西部创业,5.17,-1.71,-0.09,85943.0,44331137.34,3.04,5.26,5.1,5.26,5.26,1.97,0.59,12.8,1.19,7539797380.0,7537426744.0,0.58,0.58,2.58,0.58
1596,301263,泰恩康,33.95,-1.71,-0.59,31857.0,110094015.58,4.05,35.3,33.9,35.0,34.54,0.91,1.05,194.76,8.31,14445640125.0,10306746567.0,0.0,-0.29,-7.34,129.55
1597,603355,莱克电气,21.88,-1.71,-0.38,13905.0,30555044.0,2.47,22.28,21.73,22.28,22.26,1.03,0.24,14.67,2.39,12547784410.0,12545892884.0,0.09,0.14,-2.32,-3.4
1598,600399,抚顺特钢,5.15,-1.72,-0.09,210409.0,108602215.0,2.86,5.25,5.1,5.25,5.24,1.48,1.07,-18.28,1.68,10156315000.0,10156315000.0,0.0,0.19,-1.34,-10.9
1599,600026,中远海能,12.02,-1.72,-0.21,369493.0,448410204.0,3.03,12.36,11.99,12.0,12.23,1.3,1.06,15.34,1.61,57344732268.0,41766812268.0,0.0,0.08,19.01,5.53
1600,688548,广钢气体,11.44,-1.72,-0.2,101693.0,116769204.0,4.21,11.77,11.28,11.64,11.64,1.09,1.47,64.21,2.57,15093919080.0,7907430983.0,0.09,0.35,12.27,14.17
1601,688375,国博电子,70.95,-1.72,-1.24,12938.0,92134183.0,3.3,72.38,70.0,71.77,72.19,1.11,0.22,105.0,6.87,42287257155.0,42287257155.0,-0.01,0.17,18.13,44.91
1602,301489,思泉新材,263.37,-1.72,-4.61,31705.0,870864522.02,13.39,291.88,256.0,271.88,267.98,2.1,6.66,348.55,20.27,21268145952.0,12536583717.0,0.14,0.51,341.01,442.36
1603,603317,天味食品,11.4,-1.72,-0.2,29259.0,33466330.0,2.33,11.6,11.33,11.55,11.6,1.6,0.27,31.95,2.91,12140957752.0,12140957752.0,0.0,-0.09,2.24,-10.87
1604,600956,新天绿能,7.44,-1.72,-0.13,66508.0,49840285.0,1.98,7.57,7.42,7.53,7.57,1.73,0.28,11.08,1.41,31290356463.0,17469779757.0,0.0,0.13,-0.27,1.5
1605,688286,敏芯股份,99.44,-1.72,-1.74,14469.0,144622910.0,4.37,102.5,98.08,100.55,101.18,1.16,2.58,110.57,5.27,5570937760.0,5570937760.0,0.19,0.33,40.35,65.05
1606,600072,中船科技,12.02,-1.72,-0.21,81091.0,98064894.0,2.94,12.33,11.97,12.33,12.23,1.12,0.75,-15.73,1.74,18061544278.0,13021714538.0,0.0,0.0,-8.87,-14.27
1607,300685,艾德生物,22.18,-1.73,-0.39,44754.0,99926890.3,2.75,22.65,22.03,22.57,22.57,1.34,1.15,22.97,4.61,8684271674.0,8641269511.0,0.09,0.05,2.69,-1.42
1608,002215,诺 普 信,13.05,-1.73,-0.23,162371.0,212532795.81,2.26,13.28,12.98,13.21,13.28,1.06,2.07,10.12,3.1,13117746596.0,10252628387.0,0.15,-0.15,26.58,19.94
1609,002035,华帝股份,6.25,-1.73,-0.11,69205.0,43360399.97,2.52,6.36,6.2,6.34,6.36,1.62,0.89,9.74,1.39,5297835113.0,4875112606.0,0.16,0.16,-0.32,-11.35
1610,300478,杭州高新,25.06,-1.73,-0.44,49217.0,123665047.2,3.84,25.69,24.71,25.52,25.5,0.73,3.89,-231.56,51.97,3174425380.0,3174425380.0,-0.08,-0.36,85.91,178.14
1611,601900,南方传媒,12.53,-1.73,-0.22,43154.0,54205625.0,2.35,12.75,12.45,12.7,12.75,1.26,0.49,12.25,1.34,11051085278.0,11051085278.0,-0.08,-0.08,-17.35,-13.94
1612,688141,杰华特,50.12,-1.73,-0.88,91639.0,464799469.0,6.55,52.5,49.16,50.51,51.0,1.14,3.47,-37.95,12.21,22397625600.0,13228984346.0,0.44,0.64,56.23,63.74
1613,002138,顺络电子,35.25,-1.73,-0.62,167062.0,594726367.72,4.82,36.57,34.84,36.0,35.87,1.35,2.21,29.25,4.58,28422721979.0,26666928926.0,0.28,-0.09,25.89,14.11
1614,300095,华伍股份,9.07,-1.73,-0.16,81868.0,74751972.78,5.09,9.42,8.95,9.26,9.23,1.89,2.42,112.79,2.32,3810217787.0,3072254607.0,0.11,0.11,-9.03,35.37
1615,688539,高华科技,32.25,-1.74,-0.57,17224.0,55690284.0,5.76,33.5,31.61,33.02,32.82,1.19,1.64,96.91,3.49,5995920000.0,3377220000.0,0.03,0.19,21.47,27.93
1616,603823,百合花,12.96,-1.74,-0.23,34710.0,45026320.0,3.03,13.21,12.81,13.18,13.19,1.33,0.84,27.11,2.25,5396125444.0,5326968292.0,0.0,0.0,-8.8,41.64
1617,002112,三变科技,12.96,-1.74,-0.23,51765.0,67295654.0,3.18,13.23,12.81,13.13,13.19,0.83,1.98,58.51,4.42,3811941415.0,3396550968.0,0.08,-0.15,-0.92,16.44
1618,688314,康拓医疗,35.02,-1.74,-0.62,6631.0,23285079.0,3.79,36.0,34.65,35.76,35.64,1.31,0.82,25.86,4.18,2844995803.0,2844995803.0,-0.28,-0.03,10.58,22.36
1619,000045,深纺织Ａ,11.87,-1.74,-0.21,107467.0,127627144.0,3.48,12.15,11.73,12.06,12.08,1.01,2.35,85.32,2.04,6012414348.0,5424849348.0,0.17,-0.08,5.6,12.41
1620,605116,奥锐特,22.01,-1.74,-0.39,14815.0,32827618.0,2.37,22.48,21.95,22.39,22.4,1.65,0.37,19.03,3.71,8940357100.0,8894620320.0,0.05,0.05,3.58,5.66
1621,002234,民和股份,8.42,-1.75,-0.15,31429.0,26533589.0,2.45,8.57,8.36,8.57,8.57,1.21,1.04,-6.85,1.61,2938244985.0,2537860740.0,0.24,0.0,3.44,-5.29
1622,000789,万年青,5.63,-1.75,-0.1,40790.0,22921688.2,2.97,5.73,5.56,5.73,5.73,1.66,0.51,55.06,0.68,4489403746.0,4489403746.0,0.18,0.18,5.23,15.61
1623,300623,捷捷微电,30.95,-1.75,-0.55,115257.0,356355944.51,4.19,31.71,30.39,31.55,31.5,1.48,1.59,52.16,4.44,25752873493.0,22471268453.0,0.23,-0.06,2.52,-9.0
1624,002334,英威腾,9.53,-1.75,-0.17,187938.0,180823756.94,3.4,9.8,9.47,9.69,9.7,1.11,2.56,31.55,2.6,7755519718.0,6995930734.0,0.11,-0.1,19.72,27.75
1625,301631,壹连科技,87.55,-1.75,-1.56,8065.0,70875013.72,3.13,89.3,86.51,88.85,89.11,1.34,4.19,29.29,3.32,8003346479.0,1683862370.0,0.23,0.15,6.82,-6.15
1626,300613,富瀚微,50.47,-1.75,-0.9,46220.0,233154409.19,4.48,51.8,49.5,51.8,51.37,1.77,2.11,254.67,4.37,11726944384.0,11060486722.0,0.1,-0.12,3.44,-13.55
1627,000929,*ST兰黄,7.86,-1.75,-0.14,14708.0,11567267.0,3.75,8.05,7.75,8.02,8.0,0.95,0.79,-61.28,3.11,1460120760.0,1460028193.0,-0.38,-0.25,-7.64,12.77
1628,688287,*ST观典,5.05,-1.75,-0.09,20549.0,10405709.0,3.5,5.17,4.99,5.14,5.14,1.11,0.55,-17.58,2.38,1871103780.0,1871103780.0,0.0,0.0,-11.09,-7.85
1629,000731,四川美丰,6.73,-1.75,-0.12,44783.0,30246299.0,2.34,6.85,6.69,6.85,6.85,1.42,0.8,234.14,0.92,3760920052.0,3760920052.0,0.15,0.0,-3.03,-6.14
1630,300848,美瑞新材,16.24,-1.75,-0.29,12267.0,19987430.83,2.66,16.6,16.16,16.6,16.53,1.16,0.51,88.81,4.56,6948895062.0,3888240693.0,-0.12,-0.06,-5.69,0.37
1631,603238,诺邦股份,19.11,-1.75,-0.34,15536.0,29738499.0,3.86,19.58,18.83,19.31,19.45,1.47,0.88,25.96,2.4,3392196990.0,3392196990.0,0.05,0.0,7.66,50.95
1632,300286,安科瑞,24.13,-1.75,-0.43,30215.0,73374781.0,4.03,24.9,23.91,24.6,24.56,1.35,1.72,24.1,2.79,6051433725.0,4241110493.0,0.21,0.0,6.96,19.75
1633,300167,ST迪威迅,5.59,-1.76,-0.1,64403.0,36542884.0,5.98,5.88,5.54,5.73,5.69,1.52,1.79,-317.4,61.81,2015474500.0,2006213268.0,0.0,-0.18,18.18,145.18
1634,688370,丛麟科技,25.73,-1.76,-0.46,8872.0,22887305.0,2.52,26.21,25.55,26.19,26.19,0.66,2.03,310.36,1.34,3527785727.0,1125664755.0,-0.12,0.08,25.94,33.52
1635,300175,ST朗源,6.15,-1.76,-0.11,40540.0,24890579.0,3.67,6.28,6.05,6.27,6.26,1.11,0.86,-276.97,5.62,2895420000.0,2895420000.0,0.0,0.16,23.0,11.41
1636,600801,华新水泥,17.91,-1.76,-0.32,106507.0,191975393.0,4.33,18.49,17.7,18.0,18.23,1.02,0.79,16.87,1.22,37234812074.0,24075976874.0,0.51,0.73,51.91,53.87
1637,600866,星湖科技,7.24,-1.76,-0.13,132946.0,96435047.0,2.58,7.37,7.18,7.36,7.37,1.42,1.06,7.19,1.48,12029061740.0,9091769906.0,0.0,0.0,3.13,18.88
1638,002978,安宁股份,30.69,-1.76,-0.55,25688.0,79169679.16,2.3,31.27,30.55,31.18,31.24,1.05,0.69,16.42,1.74,14485371811.0,11354991811.0,-0.03,-0.26,-2.6,9.92
1639,601688,华泰证券,19.54,-1.76,-0.35,431580.0,845701377.0,2.21,19.84,19.4,19.76,19.89,1.1,0.59,11.68,1.06,176384918378.0,142774053391.0,-0.05,0.21,12.17,13.47
